ID,Name,Type,Country,Title,Call Sign,Vessel Type,Tonnage,Gross Registered Tonnage,Vessel Flag,Vessel Owner,Aliases
13071,YAMAGUCHI-GUMI,-0- ,TCO,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
13098,JEMMAH ANSHORUT TAUHID,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'JAT'.
13100,GENERAL ORGANIZATION OF RADIO AND TV,-0- ,SYRIA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'GORT'.
13109,POUYA AIR,-0- ,SDGT] [IRGC] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.pouyaair.com; Email Address info@pouyaair.com; Additional Sanctions Information - Subject to Secondary Sanctions.
13110,BEHINEH TRADING,-0- ,SDGT] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions.
13115,"IRAN MARINE INDUSTRIAL COMPANY, SADRA",-0- ,SDGT] [NPWMD] [IRGC] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.sadra.ir; Additional Sanctions Information - Subject to Secondary Sanctions.
13116,"DEEP OFFSHORE TECHNOLOGY COMPANY,  P.J.S.",-0- ,SDGT] [NPWMD] [IRGC] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions.
13119,DATAK TELECOM,-0- ,HRIT-IR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions.
13122,SYRIA INTERNATIONAL ISLAMIC BANK,-0- ,NPWMD,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,SWIFT/BIC SIIBSYDA; all offices worldwide.
13128,NEW AHMADI LTD.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
13129,MOHAMMAD WALI MONEY EXCHANGE,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
13131,EGHTESAD NOVIN BANK,-0- ,IRAN] [IRAN-EO13902,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,SWIFT/BIC BEGNIRTH; Website www.enbank.ir; Additional Sanctions Information - Subject to Secondary Sanctions.
13133,PASARGAD BANK,-0- ,IRAN] [IRAN-EO13902,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,SWIFT/BIC BKBPIRTH; Website www.bpi.ir; alt. Website www.bankpasargad.ir; Additional Sanctions Information - Subject to Secondary Sanctions.
13134,KARAFARIN BANK,-0- ,IRAN] [IRAN-EO13902,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,SWIFT/BIC KBIDIRTH; Website www.karafarinbank.com; Additional Sanctions Information - Subject to Secondary Sanctions.
13135,SAMAN BANK,-0- ,IRAN] [IRAN-EO13902,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,SWIFT/BIC SABCIRTH; Website sb24.ir; Additional Sanctions Information - Subject to Secondary Sanctions.
13136,SARMAYEH BANK,-0- ,IRAN] [IRAN-EO13902,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.sbank.ir; Additional Sanctions Information - Subject to Secondary Sanctions.
13137,TAT BANK,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,SWIFT/BIC TATBIRTH.
13138,BANK-E SHAHR,-0- ,IRAN] [IRAN-EO13902,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website shahr-bank.ir; Additional Sanctions Information - Subject to Secondary Sanctions.
13140,HEKMAT IRANIAN BANK,-0- ,IRAN] [NPWMD] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.hibank24.ir; Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: BANK SEPAH.
13141,TOURISM BANK,-0- ,IRAN] [IRAN-EO13902,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.tourismbank.ir; Additional Sanctions Information - Subject to Secondary Sanctions.
13142,IRAN ZAMIN BANK,-0- ,IRAN] [IRAN-EO13902,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.izbank.com; Additional Sanctions Information - Subject to Secondary Sanctions.
13143,MEHR IRAN CREDIT UNION BANK,-0- ,IRAN] [IRAN-EO13902,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.qmb.ir; Additional Sanctions Information - Subject to Secondary Sanctions.
13145,TOSEE TAAVON BANK,-0- ,IRAN] [IRAN-EO13902,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.ttbank.ir; Additional Sanctions Information - Subject to Secondary Sanctions.
13146,ISLAMIC REGIONAL COOPERATION BANK,-0- ,IRAN] [IRAN-EO13902,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,SWIFT/BIC RCDFIQBA; Additional Sanctions Information - Subject to Secondary Sanctions; Linked To: EGHTESAD NOVIN BANK.
13147,CREDIT INSTITUTION FOR DEVELOPMENT,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
13152,MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,-0- ,NPWMD] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.mut.ac.ir; Additional Sanctions Information - Subject to Secondary Sanctions.
13155,INTERNATIONAL GENERAL RESOURCING FZE,-0- ,NPWMD] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions.
13156,MINISTRY OF DEFENSE LOGISTICS EXPORT,-0- ,NPWMD] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions.
13168,ABDALLAH AZZAM BRIGADES,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
13348,AGRO NEGOCIOS SAJE LTDA.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 9002933274 (Colombia); Matricula Mercantil No 1903808 (Colombia).
13353,ORBITAL HORIZONS CORP.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RUC # 1196790-1-581234 (Panama).
13355,INDUITEX LTDA.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 9001451701 (Colombia).
13356,"I&S HOLDING COMPANY, S.A.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RUC # 1199542-1-581763 (Panama).
13362,DISTRIBUIDORA GERMAY S.A. DE C.V.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Registration ID NBC80114835 (Mexico).
13365,"ESTACIONES DE SERVICIOS CANARIAS, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. ESC-100224-2J9 (Mexico).
13372,INDUSTRIAL SOLUTIONS,-0- ,NPWMD,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
13373,MECHANICAL CONSTRUCTION FACTORY,-0- ,NPWMD,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
13374,SYRONICS,-0- ,NPWMD,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
13378,C.I. DEL ISTMO S.A.S.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 9000144704 (Colombia); Matricula Mercantil No 1461858 (Colombia).
13382,LOLALIMES,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
13387,HANDASIEH,-0- ,NPWMD,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
13405,"GASOLINERA Y SERVICIOS VILLABONITA, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. GSV-100224-773 (Mexico).
13419,"GRUPO CINJAB, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. GCI-080604-891 (Mexico).
13420,"GRUPO IMPERGOZA, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. GIM-081015-SIA (Mexico).
13421,"PETROBARRANCOS, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. PET-990309-G64 (Mexico).
13430,CONSTRUCTORA W.L.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 4965647 (Guatemala).
13431,CONSTRUCTORA H.L.P.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 557109K (Guatemala).
13432,TRANSPORTES J.L. CORDON,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 4985931 (Guatemala).
13433,CONSTRUCTORA H.L.T.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Folio Mercantil No. 227138 (Guatemala).
13434,ADMINISTRADORA DEL ORIENTE,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 7142099 (Guatemala).
13435,IMPORTADORA Y EXPORTADORA LORENZANA,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 35599 (Guatemala).
13436,"INVERSIONES IRIS MANUELA, S.A.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 2688827-0 (Guatemala).
13439,PENTANE CHEMISTRY INDUSTRIES,-0- ,NPWMD] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; a.k.a. 'PCI'.
13440,SYRIAN ARAB AIRLINES,-0- ,SDGT] [SYRIA] [IRGC] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions.
13446,"BUENOS AIRES SERVICIOS, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. BAS-960417-PY6 (Mexico).
13453,COMERCIALIZADORA GERMAY DE SONORA S.A. DE C.V.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
13465,"GASODIESEL Y SERVICIOS ANCONA, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. GSA-100223-M92 (Mexico).
13466,"GASOLINERA ALAMOS COUNTRY, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. GAC-100224-GDA (Mexico).
13482,BUSINESS LAB,-0- ,NPWMD,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
15000,MEZA FLORES DRUG TRAFFICKING ORGANIZATION,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
15005,ROSHAN MONEY EXCHANGE,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Linked To: TALIBAN.
15006,HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Tax ID No. 1774308 (Pakistan); alt. Tax ID No. 0980338 (Pakistan); alt. Tax ID No. 3187777 (Pakistan); Afghan Money Service Provider License Number 044 (Afghanistan); Linked To: TALIBAN.
15014,"SERVICIOS CHULAVISTA, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. SCU-070904-T25 (Mexico).
15015,"ADT PETROSERVICIOS, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. APE010515F17 (Mexico).
15096,INFORMATION SYSTEMS IRAN,-0- ,NPWMD] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions.
15097,ELECTRONIC COMPONENTS INDUSTRIES CO,-0- ,NPWMD] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; a.k.a. 'ECI'.
15098,ADVANCED INFORMATION AND COMMUNICATION TECHNOLOGY CENTER,-0- ,NPWMD] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.aictc.ir; Additional Sanctions Information - Subject to Secondary Sanctions.
15099,DIGITAL MEDIA LAB,-0- ,NPWMD] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions.
15100,MOBILE VALUE-ADDED SERVICES LABORATORY,-0- ,NPWMD] [IFSR,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.vaslab.ir; Additional Sanctions Information - Subject to Secondary Sanctions.
15113,D'S SUPERMARKET COMPANY LTD.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
15114,AUTO SERVICIO JATZIRY S.A. DE C.V.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Registration ID 12577 (Mexico); Linked To: MEZA FLORES, Fausto Isidro."
15115,CONSTRUCTORA JATZIRY DE GUASAVE S.A. DE C.V.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Registration ID 13554; Linked To: MEZA FLORES, Fausto Isidro."
15116,AUTOTRANSPORTES TERRESTRES S.A. DE C.V.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: MEZA FLORES, Fausto Isidro."
15117,NATIONAL IRANIAN TANKER COMPANY,-0- ,IRAN] [SDGT] [IFSR] [IFCA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website www.nitc.co.ir; Email Address info@nitc.co.ir; alt. Email Address administrator@nitc.co.ir; IFCA Determination - Involved in the Shipping Sector; Additional Sanctions Information - Subject to Secondary Sanctions; National ID No. 4891 (Iran); Telephone (98)(21)(66153220); Telephone (98)(21)(23803202); Telephone (98)(21)(23803303); Telephone (98)(21)(66153224); Telephone (98)(21)(23802230); Telephone (98)(9121115315);  Telephone (98)(9128091642); Telephone (98)(9127389031); Fax (98)(21)(22224537); Fax (98)(21)(23803318); Fax (98)(21)(22013392); Fax (98)(21)(22058763); Linked To: ISLAMIC REVOLUTIONARY GUARD CORPS (IRGC)-QODS FORCE.
15118,NATIONAL IRANIAN TANKER COMPANY LLC,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Website http://nitcsharjah.com/index.html; Additional Sanctions Information - Subject to Secondary Sanctions; Telephone +97165030600; Telephone + 97165749996; Telephone +971506262258; Fax +97165394666; Fax +97165746661; Linked To: NATIONAL IRANIAN TANKER COMPANY.
15119,N.I.T.C. REPRESENTATIVE OFFICE,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Email Address nitcrdam@tiscali.net; Additional Sanctions Information - Subject to Secondary Sanctions; Telephone +31 010-4951863; Telephone +31 10-4360037; Fax +31 10-4364096; Linked To: NATIONAL IRANIAN TANKER COMPANY.
15120,ARTA SHIPPING ENTERPRISES LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22678777); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15121,ARASH SHIPPING ENTERPRISES LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22678777); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15122,PROTON PETROCHEMICALS SHIPPING LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22668608); a.k.a. 'PSC'; Linked To: NATIONAL IRANIAN TANKER COMPANY.
15123,DANESH SHIPPING COMPANY LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22668608); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15124,DAVAR SHIPPING CO LTD,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22678777); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15125,HADI SHIPPING COMPANY LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22668608); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15126,HARAZ SHIPPING COMPANY LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22668608); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15127,HATEF SHIPPING COMPANY LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22668608); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15128,HIRMAND SHIPPING COMPANY LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22668608); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15129,HODA SHIPPING COMPANY LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22668608); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15130,HOMA SHIPPING COMPANY LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22668608); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15131,HONAR SHIPPING COMPANY LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22668608); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15132,TC SHIPPING COMPANY LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22668608); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15133,MEHRAN SHIPPING COMPANY LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22668608); Linked To: NATIONAL IRANIAN TANKER COMPANY.
15134,MERSAD SHIPPING COMPANY LIMITED,-0- ,IRAN,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Telephone (357)(22660766); Fax (357)(22668608); Linked To: NATIONAL IRANIAN TANKER COMPANY.
