ID,Name,Type,Country,Title,Call Sign,Vessel Type,Tonnage,Gross Registered Tonnage,Vessel Flag,Vessel Owner,Aliases
26655,BICENTENARIO X,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9564126; Linked To: PETROLEOS DE VENEZUELA, S.A."
26657,BICENTENARIO VIII,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9564695; Linked To: PETROLEOS DE VENEZUELA, S.A."
26658,DESPINA ANDRIANNA,vessel,VENEZUELA-EO13850,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Vessel Registration Identification IMO 9182667; Linked To: BALLITO BAY SHIPPING INCORPORATED.
26659,BICENTENARIO I,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9584762; Linked To: PETROLEOS DE VENEZUELA, S.A."
26660,BICENTENARIO XV,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9513268; Linked To: PETROLEOS DE VENEZUELA, S.A."
26661,BICENTENARIO III,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9585819; Linked To: PETROLEOS DE VENEZUELA, S.A."
26662,BICENTENARIO VII,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9588990; Linked To: PETROLEOS DE VENEZUELA, S.A."
26688,S-TROTTER,vessel,VENEZUELA-EO13850,-0- ,-0- ,Oil Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9216547; Linked To: LARGE RANGE LIMITED.
26704,ESPERANZA,vessel,VENEZUELA-EO13850,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Cuba,-0- ,Former Vessel Flag Greece; Vessel Registration Identification IMO 9289166; Linked To: CAROIL TRANSPORT MARINE LTD.
26933,SHANG YUAN BAO,vessel,DPRK4,-0- ,-0- ,-0- ,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8126070; Linked To: HUANG, Wang Ken; Linked To: CHEN, Mei Hsiang; Linked To: JUI CHENG SHIPPING COMPANY LIMITED; Linked To: JUI PANG SHIPPING CO LTD; Linked To: JUI ZONG SHIP MANAGEMENT CO LTD."
27147,YAZ,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,Vessel Registration Identification IMO 9735323; Linked To: TRANSPETROCHART CO LTD.
27148,SIG,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,Vessel Registration Identification IMO 9735335; Linked To: TRANSPETROCHART CO LTD.
27149,SUDAK,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,Vessel Registration Identification IMO 8943155; Linked To: TRANSPETROCHART CO LTD.
27151,PASSAT,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,Vessel Registration Identification IMO 8523242; Linked To: TRANSPETROCHART CO LTD.
27152,OT-2077,vessel,UKRAINE-EO13685,-0- ,-0- ,-0- ,-0- ,-0- ,Russia,-0- ,Vessel Registration Identification IMO 9025778; Linked To: TRANSPETROCHART CO LTD.
27200,ST. VITAMIN,vessel,UKRAINE-EO13661] [CYBER2] [ELECTION-EO13848,-0- ,-0- ,Pleasure Craft,-0- ,-0- ,St. Vincent and the Grenadines,Beratex Group Limited,MMSI 375311000; Linked To: BERATEX GROUP LIMITED.
27279,SARAK,vessel,SDGT,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Iran,-0- ,Vessel Registration Identification IMO 9226968; Linked To: MEHDI GROUP.
27280,SOBAR,vessel,SDGT,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Iran,-0- ,Vessel Registration Identification IMO 9221970; Linked To: MEHDI GROUP.
27281,SOLAN,vessel,SDGT,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Iran,-0- ,Vessel Registration Identification IMO 9155808; Linked To: MEHDI GROUP.
27282,TOUR 2,vessel,SDGT,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9364112; Linked To: KHADIJA SHIP MANAGEMENT PRIVATE LIMITED.
27284,BONITA QUEEN,vessel,SDGT,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,St. Kitts & Nevis,-0- ,Vessel Registration Identification IMO 9105906; Linked To: KHADIJA SHIP MANAGEMENT PRIVATE LIMITED.
27304,ADRIAN DARYA 1,vessel,SDGT,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Iran,-0- ,Former Vessel Flag Panama; Vessel Registration Identification IMO 9116412.
27310,JASMINE,vessel,SDGT,-0- ,-0- ,Chemical/Products Tanker,-0- ,-0- ,Iran,-0- ,Vessel Registration Identification IMO 9105085; Linked To: AFRICO 1 OFF-SHORE SAL.
27425,GIRALT,vessel,VENEZUELA-EO13850,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9259692; Linked To: BLUELANE OVERSEAS SA.
27431,CARLOTA C,vessel,VENEZUELA-EO13850,-0- ,-0- ,Chemical/Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9502453; Linked To: CAROIL TRANSPORT MARINE LTD.
27432,SANDINO,vessel,VENEZUELA-EO13850,-0- ,-0- ,Chemical/Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9441178; Linked To: CAROIL TRANSPORT MARINE LTD; Linked To: TOVASE DEVELOPMENT CORP.
27433,PETION,vessel,VENEZUELA-EO13850,-0- ,-0- ,Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9295098; Linked To: CAROIL TRANSPORT MARINE LTD; Linked To: TROCANA WORLD INC.
28012,ICARO,vessel,VENEZUELA-EO13884,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Vessel Registration Identification IMO 9038842; Linked To: PETROLEOS DE VENEZUELA, S.A."
28013,LUISA CACERES DE ARISMENDI,vessel,VENEZUELA-EO13884,-0- ,-0- ,Products Tanker,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9117478; Linked To: PETROLEOS DE VENEZUELA, S.A."
28014,MANUELA SAENZ,vessel,VENEZUELA-EO13884,-0- ,-0- ,Products Tanker,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9117492; Linked To: PETROLEOS DE VENEZUELA, S.A."
28015,PARAMACONI,vessel,VENEZUELA-EO13884,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9543512; Linked To: PETROLEOS DE VENEZUELA, S.A."
28016,TEREPAIMA,vessel,VENEZUELA-EO13884,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9552496; Linked To: PETROLEOS DE VENEZUELA, S.A."
28017,YARE,vessel,VENEZUELA-EO13884,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9543500; Linked To: PETROLEOS DE VENEZUELA, S.A."
28105,GENAVA 12,vessel,SDGT] [IFSR,-0- ,EPDA4,-0- ,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9776523; Linked To: KHEDRI JAHAN DARYA CO.
28106,GENAVA 11,vessel,SDGT] [IFSR,-0- ,EPDE7,-0- ,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9804617; Linked To: KHEDRI JAHAN DARYA CO.
28183,FLYING DRAGON,vessel,SDGT,-0- ,-0- ,Pleasure Craft,-0- ,-0- ,Malta,-0- ,"Vessel Registration Identification IMO 9752216; MMSI 248297000; Linked To: ASSI, Saleh."
28301,MARAYA,vessel,LIBYA3,-0- ,-0- ,Palletized Cargo Ship,-0- ,-0- ,Samoa,-0- ,Vessel Registration Identification IMO 7514517; Linked To: ALWEFAQ LTD.
28323,HONG XUN,vessel,IRAN-EO13871,-0- ,D5GG9,-0- ,-0- ,-0- ,Liberia,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9588885; MMSI 636016459; Linked To: HONGYUAN MARINE CO LTD.
29790,LONGBOW LAKE,vessel,SDGT] [IFSR,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Honduras,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9237539; Linked To: NATIONAL IRANIAN OIL COMPANY.
29791,WU XIAN,vessel,SDGT] [IFSR,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9102239; Linked To: NATIONAL IRANIAN OIL COMPANY.
,,,,,,,,,,,
